common-block,file,module,operation,direction
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,ax,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,pcm,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,pcm,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,fig,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,ax,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,pcm,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,pcm,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,fig,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,ax,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,pcm,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,bounds,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,norm,WRITE
colormap_normalizations.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,pcm,WRITE
