callerfilename,callermodule,caller,callee
./apps/matplotlib/lib/matplotlib/tri/_triinterpolate.py,matplotlib.tri._triinterpolate,_compute_tri_eccentricities,np.ones
./apps/matplotlib/galleries/users_explain/text/text_intro.py,text_intro,__call__,np.cumsum
./apps/matplotlib/lib/matplotlib/tests/test_backend_bases.py,matplotlib.tests.test_backend_bases,test_location_event_position,int
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,transform_angles,np.column_stack
./apps/matplotlib/doc/conf.py,conf,linkcode_resolve,inspect.unwrap
./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,plot_color_gradients,enumerate
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,get_edgecolor,super
./apps/matplotlib/lib/matplotlib/tests/test_colorbar.py,matplotlib.tests.test_colorbar,test_colorbar_axes_parameters,enumerate
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,_create_lookup_table,np.concatenate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axis3d.py,matplotlib.mplot3d.axis3d,draw_grid,np.where
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,__mul__,np.cross
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,alternative_hillshade,np.ones_like
./apps/matplotlib/lib/matplotlib/font_manager.py,matplotlib.font_manager,ttfFontProperty,name.lower
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_equal_box_aspect,np.sum
./apps/matplotlib/lib/matplotlib/offsetbox.py,matplotlib.offsetbox,__init__,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axis3d.py,matplotlib.mplot3d.axis3d,__init__,super
./apps/matplotlib/galleries/examples/lines_bars_and_markers/fill_between_alpha.py,fill_between_alpha,gradient_bar,S2.cumsum
./apps/matplotlib/galleries/examples/user_interfaces/embedding_in_wx4_sgskip.py,embedding_in_wx4_sgskip,OnInit,app.MainLoop
./apps/matplotlib/lib/matplotlib/tests/test_agg.py,matplotlib.tests.test_agg,test_long_path,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_dates.py,matplotlib.tests.test_dates,test_change_epoch,np.testing.assert_equal
./apps/matplotlib/lib/mpl_toolkits/mplot3d/proj3d.py,matplotlib.mplot3d.proj3d,_vec_pad_ones,np.ones_like
./apps/matplotlib/lib/matplotlib/legend_handler.py,matplotlib.legend_handler,__init__,super
./apps/matplotlib/doc/conf.py,conf,_check_dependencies,shutil.which
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_apply_params,tick_kw.items
./apps/matplotlib/lib/matplotlib/_afm.py,matplotlib._afm,_to_list_of_floats,s.split
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/mpl_axes.py,matplotlib.axes_grid1.mpl_axes,__getitem__,super
./apps/matplotlib/lib/matplotlib/backends/_backend_tk.py,matplotlib.backends._backend_tk,_rescale,_log.warning
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_markevery_polar,slice
./apps/matplotlib/lib/matplotlib/tests/test_dates.py,matplotlib.tests.test_dates,test_date_numpyx,np.testing.assert_equal
./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,_wait_cursor_for_draw_cm,time.time
./apps/matplotlib/lib/matplotlib/tests/test_agg.py,matplotlib.tests.test_agg,test_chunksize_fails,np.ones
./apps/matplotlib/galleries/users_explain/colors/colormapnorms.py,colormapnorms,inverse,np.interp
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,locate_label,np.errstate
./apps/matplotlib/galleries/examples/misc/fill_spiral.py,fill_spiral,millions,np.concatenate
./apps/matplotlib/lib/matplotlib/backends/backend_gtk3agg.py,matplotlib.backends.backend_gtk3agg,on_draw_event,int
./apps/matplotlib/lib/matplotlib/tri/_tricontour.py,matplotlib.tri._tricontour,_contour_args,np.unique
./apps/matplotlib/lib/matplotlib/scale.py,matplotlib.scale,transform_non_affine,np.log
./apps/matplotlib/lib/matplotlib/streamplot.py,matplotlib.streamplot,streamplot,np.hstack
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,test_trirefine,np.sum
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,tick_values,sum
./apps/matplotlib/lib/matplotlib/__init__.py,matplotlib.__init__,_preprocess_data,params.insert
./apps/matplotlib/lib/matplotlib/backends/_backend_tk.py,matplotlib.backends._backend_tk,create_with_canvas,tk.Tk
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,_interp_grid,hstack
./apps/matplotlib/lib/matplotlib/patheffects.py,matplotlib.patheffects,draw_path,int
./apps/matplotlib/lib/matplotlib/backends/backend_wx.py,matplotlib.backends.backend_wx,pan,super
./apps/matplotlib/lib/mpl_toolkits/axisartist/tests/test_floating_axes.py,matplotlib.tests.test_floating_axes,inv_tr,np.log
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__iter__,iter
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,_get_all_quoted_names,repr
./apps/matplotlib/lib/matplotlib/text.py,matplotlib.text,update,super
./apps/matplotlib/lib/matplotlib/tests/test_contour.py,matplotlib.tests.test_contour,test_contour_datetime_axis,np.repeat
./apps/matplotlib/galleries/examples/lines_bars_and_markers/timeline.py,timeline,colored_line_between_pts,item.item.split
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test_EllipseCollection,np.ones_like
./apps/matplotlib/lib/matplotlib/font_manager.py,matplotlib.font_manager,get_weight,int
./apps/matplotlib/galleries/examples/images_contours_and_fields/demo_bboximage.py,demo_bboximage,normal_pdf,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_colorbar.py,matplotlib.tests.test_colorbar,test_colorbar_positioning,np.repeat
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,plot_wireframe,np.stack
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,ideal_ticks,int
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,poisson_sparse_matrix,np.concatenate
./apps/matplotlib/galleries/examples/misc/demo_agg_filter.py,demo_agg_filter,smooth2d,int
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,draw_path_collection,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_psd_window_flattop,sum
./apps/matplotlib/lib/matplotlib/gridspec.py,matplotlib.gridspec,get_grid_positions,sum
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,_font_to_ps_type42,os.stat
./apps/matplotlib/lib/matplotlib/offsetbox.py,matplotlib.offsetbox,_compat_get_offset,locals
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_scatter_masked_color,super
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,correct_roundoff,int
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,interp_vec,np.insert
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_log_b,np.log10
./apps/matplotlib/lib/matplotlib/axes/_base.py,matplotlib.axes._base,_plot_args,enumerate
./apps/matplotlib/galleries/examples/lines_bars_and_markers/curve_error_band.py,curve_error_band,draw_error_band,enumerate
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_transparency_blend.py,image_transparency_blend,normal_pdf,np.outer
./apps/matplotlib/lib/matplotlib/artist.py,matplotlib.artist,getp,print
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_autoscale_tiny_range,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_marker.py,matplotlib.tests.test_marker,test_marker_clipping,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_interpolation_stage_rgba_respects_alpha_param,np.ones
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,draw,super
./apps/matplotlib/tools/stubtest.py,matplotlib.tests.stubtest,visit_ClassDef,parents.insert
./apps/matplotlib/lib/matplotlib/tests/test_transforms.py,matplotlib.tests.test_transforms,test_pcolor_pre_transform_limits,np.log
./apps/matplotlib/lib/matplotlib/artist.py,matplotlib.artist,setp,print
./apps/matplotlib/tools/subset.py,matplotlib.tests.subset,log_namelist,print
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,_init,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_contour.py,matplotlib.tests.test_contour,test_given_colors_levels_and_extends,enumerate
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,symbol,s.s.split
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_arc_angles,enumerate
./apps/matplotlib/lib/matplotlib/rcsetup.py,matplotlib.rcsetup,cycler,kwargs.items
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,apply_mask,enumerate
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,_make_verts_for_region,np.stack
./apps/matplotlib/lib/matplotlib/testing/compare.py,matplotlib.testing.compare,compare_images,os.stat
./apps/matplotlib/lib/matplotlib/tests/test_backends_interactive.py,matplotlib.tests.test_backends_interactive,test_webagg,proc.kill
./apps/matplotlib/galleries/examples/specialty_plots/ishikawa_diagram.py,ishikawa_diagram,draw_body,enumerate
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,hexbin,np.ones
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,bar,super
./apps/matplotlib/lib/matplotlib/tests/test_rcparams.py,matplotlib.tests.test_rcparams,generate_validator_testcases,slice
./apps/matplotlib/galleries/examples/ticks/tick_labels_from_values.py,tick_labels_from_values,format_fn,int
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__call__,np.errstate
./apps/matplotlib/doc/users/generate_credits.py,generate_credits,check_duplicates,print
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,hexbin,np.repeat
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,errorbar,kwargs.items
./apps/matplotlib/lib/matplotlib/quiver.py,matplotlib.quiver,set_offsets,super
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,is_gray,np.all
./apps/matplotlib/galleries/examples/animation/random_walk.py,random_walk,random_walk,np.cumsum
./apps/matplotlib/galleries/users_explain/axes/colorbar_placement.py,colorbar_placement,identify_axes,np.sum
./apps/matplotlib/lib/matplotlib/sphinxext/plot_directive.py,matplotlib.sphinxext.plot_directive,render_figures,int
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,draw,super
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,_slice_or_none,slice
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,__init__,super
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,hsv_to_rgb,np.stack
./apps/matplotlib/lib/matplotlib/tests/test_path.py,matplotlib.tests.test_path,test_interpolated_closepoly,np.concatenate
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,_errorevery_to_mask,slice
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,get_kern,super
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_cohere,np.isreal
./apps/matplotlib/galleries/examples/specialty_plots/skewt.py,skewt,_set_lim_and_transforms,super
./apps/matplotlib/galleries/examples/lines_bars_and_markers/horizontal_barchart_distribution.py,horizontal_barchart_distribution,survey,np.sum
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_o_marker_path_snap,np.ones
./apps/matplotlib/lib/matplotlib/quiver.py,matplotlib.quiver,_make_barbs,np.concatenate
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_csd_padding,np.sum
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,set_segments,super
./apps/matplotlib/lib/matplotlib/bezier.py,matplotlib.bezier,axis_aligned_extrema,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_constrainedlayout.py,matplotlib.tests.test_constrainedlayout,example_pcolor,slice
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,__str__,repr
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_helper_curvelinear.py,matplotlib.axisartist.grid_helper_curvelinear,iter_major,iter
./apps/matplotlib/galleries/examples/statistics/boxplot_demo.py,boxplot_demo,set_axis_style,np.ones
./apps/matplotlib/tools/subset.py,matplotlib.tests.subset,subset_font_raw,new.paste
./apps/matplotlib/galleries/examples/misc/set_and_get.py,set_and_get,millions,print
./apps/matplotlib/lib/matplotlib/backends/qt_editor/_formlayout.py,matplotlib.backends.qt_editor._formlayout,apply_test,print
./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,connect_default_events,super
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_finder.py,matplotlib.axisartist.grid_finder,transform_xy,np.column_stack
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,resampled,enumerate
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,__init__,super
./apps/matplotlib/lib/matplotlib/sphinxext/plot_directive.py,matplotlib.sphinxext.plot_directive,run,enumerate
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,_get_glyph,chr
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_psd_windowarray_scale_by_freq,sum
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,hexbin,np.sort
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__call__,np.interp
./apps/matplotlib/galleries/examples/lines_bars_and_markers/fill_between_alpha.py,fill_between_alpha,gradient_bar,S1.cumsum
./apps/matplotlib/lib/matplotlib/figure.py,matplotlib.figure,_redo_transform_rel_fig,hr.hr.sum
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,check_segments,enumerate
./apps/matplotlib/tools/gh_api.py,matplotlib.tests.gh_api,get_authors,print
./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,_apply_params,super
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,get_title,loc.lower
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,draw,super
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,draw_box,enumerate
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,set_cmap,super
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,get_data,StairData
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,imsave,int
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,__init__,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,collection_2d_to_3d,np.column_stack
./apps/matplotlib/galleries/examples/user_interfaces/embedding_in_wx2_sgskip.py,embedding_in_wx2_sgskip,OnInit,app.MainLoop
./apps/matplotlib/galleries/examples/event_handling/figure_axes_enter_leave.py,figure_axes_enter_leave,on_leave_figure,print
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,_recompute_path,np.hstack
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,test_tricontourf_path,np.split
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,_generate_normals,enumerate
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,_make_image,int
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,closeto,np.log10
./apps/matplotlib/lib/matplotlib/artist.py,matplotlib.artist,contains,_log.warning
./apps/matplotlib/lib/matplotlib/tri/_trirefine.py,matplotlib.tri._trirefine,_refine_triangulation_once,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_bbox_tight.py,matplotlib.tests.test_bbox_tight,y_formatter,int
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_downsampling,np.ones
./apps/matplotlib/galleries/examples/lines_bars_and_markers/multicolored_line.py,multicolored_line,colored_line,np.concat
./apps/matplotlib/lib/matplotlib/markers.py,matplotlib.markers,_set_hexagon1,np.concatenate
./apps/matplotlib/lib/matplotlib/tri/_trirefine.py,matplotlib.tri._trirefine,_refine_triangulation_once,np.repeat
./apps/matplotlib/lib/matplotlib/tests/test_legend.py,matplotlib.tests.test_legend,test_text_nohandler_warning,warnings.catch_warnings
./apps/matplotlib/lib/matplotlib/tests/test_usetex.py,matplotlib.tests.test_usetex,test_rotation,enumerate
./apps/matplotlib/lib/matplotlib/font_manager.py,matplotlib.font_manager,json_dump,_log.warning
./apps/matplotlib/lib/matplotlib/__init__.py,matplotlib.__init__,_preprocess_data,sig.replace
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,add_lines,np.stack
./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,figure,hookspecs.split
./apps/matplotlib/lib/matplotlib/quiver.py,matplotlib.quiver,_make_verts,np.stack
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,legend_elements,np.argsort
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,_auto_sized_delimiter,enumerate
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,tick_values,np.outer
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,invert,np.errstate
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,interp_vec,np.concatenate
./apps/matplotlib/lib/matplotlib/backends/qt_editor/_formlayout.py,matplotlib.backends.qt_editor._formlayout,accept,super
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,interp_vec,np.cumsum
./apps/matplotlib/galleries/examples/ticks/date_index_formatter.py,date_index_formatter,format_date,r.r.r.r.item
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,_writeImg,np.argsort
